"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
59,"Cement Hranice","Koprivnice",34,25,"24.3.2018",180,"Marek Becicka, Jirí Horák","Martin Marek","Martin Potiška","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0,20,9,4,4
60,"SKKP Handball Brno","Sokol Nové Veselí",20,29,"24.3.2018",611,"Michal Hanák, Luboš Pavlícek","Ivan Minarík","Vít Kucera","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0,8,13,2,2
61,"HBC Strakonice 1921","HCB Karviná",29,35,"24.3.2018",405,"Dalibor Pavlát, Ludek Tocík","Roman Marienka","Jaroslav Houska","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0,17,16,2,1
62,"Cement Hranice","SKKP Handball Brno",24,24,"17.3.2018",120,"Marek Becicka, Jirí Horák","Libor Hrabal","Martin Potiška","Ivan Minarík","Jan Schneider","RegularPhaseMatch","2017/2018",0,14,11,3,2
63,"HK FCC Mesto Lovosice","HBC Ronal Jicín",21,20,"17.3.2018",457,"Jirí Králícek, Milan Letev","Roman Jelínek","Pavel Haken","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0,14,12,5,1
64,"Sokol Nové Veselí","Dukla Praha",18,27,"17.3.2018",300,"Tomáš Bubenícek, Tomáš Petruška","Pavel Hladík","Stanislav Krcál","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",0,12,14,3,0
65,"Koprivnice","Pepino SKP Frýdek-Místek",29,32,"17.3.2018",790,"Dalibor Pavlát, Ludek Tocík","Lubomír Vermirovský","Igor Fulnek","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2017/2018",0,14,17,2,2
66,"HCB Karviná","HC ROBE Zubrí",23,28,"18.3.2018",1112,"Václav Horácek, Jirí Novotný","Marek Michalisko","Michal Jašcenko","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0,9,9,2,0
67,"M.A.T. Plzen","HBC Strakonice 1921",31,21,"18.3.2018",580,"Mojmír Valášek, Jaroslav Vychodil","Michal Tonar","Stanislav Raizl","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0,18,10,2,2
68,"Dukla Praha","Cement Hranice",30,20,"10.3.2018",195,"Adam Baader, Jirí Novotný","Jan Josef","Jirí Kotrc","Libor Hrabal","Martin Stržínek","RegularPhaseMatch","2017/2018",0,17,12,5,3
69,"SKKP Handball Brno","Koprivnice",29,34,"10.3.2018",503,"Premysl Fukala, Radek Mohyla","Ivan Minarík","Jan Schneider","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0,16,15,1,2
70,"HBC Ronal Jicín","HCB Karviná",24,28,"10.3.2018",580,"Tomáš Bubenícek, Tomáš Petruška","Aleš Babák","Petr Kyncl","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0,10,12,3,1
71,"HC ROBE Zubrí","M.A.T. Plzen",24,23,"10.3.2018",1182,"Michal Hanák, Luboš Pavlícek","Andrej Titkov","Ivo Tovaryš","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0,13,14,2,3
72,"HBC Strakonice 1921","Sokol Nové Veselí",24,30,"10.3.2018",405,"Milan Hájek, Karel Macho","Roman Marienka","Jaroslav Houska","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0,15,13,2,2
73,"Pepino SKP Frýdek-Místek","HK FCC Mesto Lovosice",32,29,"10.3.2018",421,"Pavel Blanar, Michael Haramul","Jirí Kekrt","Petr Mazur","Roman Jelínek","Pavel Haken","RegularPhaseMatch","2017/2018",0,16,11,1,6
74,"Koprivnice","HK FCC Mesto Lovosice",28,29,"3.3.2018",320,"Michal Hanák, Luboš Pavlícek","Lubomír Vermirovský","Igor Fulnek","Roman Jelínek","Pavel Haken","RegularPhaseMatch","2017/2018",0,13,13,3,4
75,"SKKP Handball Brno","Dukla Praha",30,32,"3.3.2018",658,"Dalibor Pavlát, Ludek Tocík",,"Vít Kucera","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",0,15,18,4,2
76,"Sokol Nové Veselí","HC ROBE Zubrí",25,27,"3.3.2018",250,"Marek Becicka, Jirí Horák","Pavel Hladík","Stanislav Krcál","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0,10,15,2,3
77,"HCB Karviná","Pepino SKP Frýdek-Místek",27,22,"4.3.2018",983,"Premysl Fukala, Radek Mohyla","Marek Michalisko","Jan Užek","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2017/2018",0,15,12,7,2
78,"Cement Hranice","HBC Strakonice 1921",40,28,"4.3.2018",100,"Tomáš Bubenícek, Tomáš Petruška","Libor Hrabal","Martin Potiška","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0,21,12,1,2
79,"M.A.T. Plzen","HBC Ronal Jicín",23,22,"4.3.2018",460,"Tomáš Kozler, Martin Zych","Michal Tonar","Stanislav Raizl","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0,12,12,2,4
80,"Dukla Praha","Koprivnice",27,22,"24.2.2018",155,"Milan Hájek, Karel Macho","Daniel Curda","Jirí Kotrc","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0,13,11,6,1
81,"HK FCC Mesto Lovosice","HCB Karviná",25,25,"24.2.2018",623,"Marek Becicka, Jirí Horák","Roman Jelínek","Pavel Haken","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0,12,14,2,1
82,"SKKP Handball Brno","HBC Strakonice 1921",33,32,"24.2.2018",545,"Adam Baader, Jirí Novotný","Aleš Korínek","Vít Kucera","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0,18,9,2,5
83,"HBC Ronal Jicín","Sokol Nové Veselí",22,21,"24.2.2018",615,"Václav Horácek, Jirí Novotný","Aleš Babák","Petr Kyncl","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0,14,9,2,3
84,"HC ROBE Zubrí","Cement Hranice",34,28,"24.2.2018",1234,"Martin Kosa, Pavel Švidernoch","Andrej Titkov","Ivo Tovaryš","Libor Hrabal","Martin Potiška","RegularPhaseMatch","2017/2018",0,21,10,5,3
85,"Pepino SKP Frýdek-Místek","M.A.T. Plzen",23,22,"25.2.2018",452,"Václav Horácek, Jirí Novotný","Jirí Kekrt","Petr Mazur","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0,12,11,4,2
86,"Dukla Praha","HBC Strakonice 1921",32,24,"17.2.2018",260,"Martin Kosa, Pavel Švidernoch","Daniel Curda","Jirí Kotrc","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0,16,13,1,1
87,"SKKP Handball Brno","HC ROBE Zubrí",24,27,"17.2.2018",511,"Tomáš Bubenícek, Tomáš Petruška","Aleš Korínek","Vít Kucera","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0,13,15,2,2
88,"Koprivnice","HCB Karviná",27,32,"17.2.2018",720,"Lukáš Frieser, Radoslav Kavulic","Lubomír Vermirovský","Igor Fulnek","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0,12,13,1,0
89,"Sokol Nové Veselí","Pepino SKP Frýdek-Místek",25,28,"17.2.2018",300,"Mojmír Valášek, Jaroslav Vychodil","Pavel Hladík","Stanislav Krcál","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2017/2018",0,13,14,2,3
90,"Cement Hranice","HBC Ronal Jicín",28,22,"18.2.2018",160,"Lukáš Frieser, Radoslav Kavulic","Libor Hrabal","Martin Potiška","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0,11,9,2,2
91,"M.A.T. Plzen","HK FCC Mesto Lovosice",23,30,"18.2.2018",520,"Václav Horácek, Jirí Novotný","Michal Tonar","Stanislav Raizl","Roman Jelínek","Pavel Haken","RegularPhaseMatch","2017/2018",0,11,14,1,2
92,"HK FCC Mesto Lovosice","Sokol Nové Veselí",40,22,"10.2.2018",532,"Michal Hanák, Luboš Pavlícek","Roman Jelínek","Pavel Haken","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0,21,8,2,0
93,"HBC Ronal Jicín","SKKP Handball Brno",30,25,"10.2.2018",450,"Marek Becicka, Jirí Horák","Aleš Babák","Petr Kyncl","Aleš Korínek","Vít Kucera","RegularPhaseMatch","2017/2018",0,14,10,2,1
94,"HC ROBE Zubrí","Dukla Praha",29,28,"10.2.2018",1238,"Premysl Fukala, Radek Mohyla","Andrej Titkov","Ivo Tovaryš","Jirí Kotrc","Jirí Neumann","RegularPhaseMatch","2017/2018",0,13,18,4,4
95,"HBC Strakonice 1921","Koprivnice",27,27,"10.2.2018",405,"Pavel Blanar, Michael Haramul","Roman Marienka","Jaroslav Houska","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0,10,15,2,5
96,"HCB Karviná","M.A.T. Plzen",30,27,"11.2.2018",920,"Marek Becicka, Jirí Horák","Marek Michalisko","Michal Jašcenko","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0,12,18,4,1
97,"Pepino SKP Frýdek-Místek","Cement Hranice",31,30,"11.2.2018",350,"Milan Hájek, Karel Macho","Jirí Kekrt","Petr Mazur","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0,15,18,2,2
98,"Dukla Praha","HBC Ronal Jicín",36,25,"3.2.2018",240,"Marek Becicka, Jirí Horák","Daniel Curda","Jirí Kotrc","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0,15,15,1,3
99,"SKKP Handball Brno","Pepino SKP Frýdek-Místek",32,30,"3.2.2018",638,"Michal Hanák, Jirí Králícek","Aleš Korínek","Vít Kucera","Petr Mazur","Milan Sikora","RegularPhaseMatch","2017/2018",0,17,16,1,1
100,"HBC Strakonice 1921","HC ROBE Zubrí",29,26,"3.2.2018",405,"Tomáš Kozler, Martin Zych","Roman Marienka","Jaroslav Houska","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0,13,16,2,2
101,"Sokol Nové Veselí","HCB Karviná",21,22,"3.2.2018",350,"Lukáš Frieser, Radoslav Kavulic","Pavel Hladík","Stanislav Krcál","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0,12,12,0,5
102,"Cement Hranice","HK FCC Mesto Lovosice",24,27,"4.2.2018",250,"Tomáš Bubenícek, Tomáš Petruška","Libor Hrabal","Martin Potiška","Roman Jelínek","Pavel Haken","RegularPhaseMatch","2017/2018",0,14,14,2,0
103,"M.A.T. Plzen","Koprivnice",28,26,"4.2.2018",650,"Mojmír Valášek, Jaroslav Vychodil","Michal Tonar","Stanislav Raizl","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0,11,12,0,2
104,"Pepino SKP Frýdek-Místek","Dukla Praha",26,34,"16.12.2017",415,"Lukáš Frieser, Radoslav Kavulic","Lubomír Kavka","Petr Mazur","Jan Josef","Daniel Curda","RegularPhaseMatch","2017/2018",0,14,14,2,5
105,"HBC Ronal Jicín","HBC Strakonice 1921",34,24,"16.12.2017",460,"Premysl Fukala, Radek Mohyla","Aleš Babák","Petr Kyncl","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0,18,12,6,4
106,"HC ROBE Zubrí","Koprivnice",30,30,"16.12.2017",622,"Jirí Králícek, Milan Letev","Andrej Titkov","Ivo Tovaryš","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0,18,16,3,7
107,"SKKP Handball Brno","HK FCC Mesto Lovosice",32,29,"16.12.2017",712,"Mojmír Valášek, Jaroslav Vychodil","Aleš Korínek","Vít Kucera","Roman Jelínek","Radek Provinský","RegularPhaseMatch","2017/2018",1,15,15,4,4
108,"HCB Karviná","Cement Hranice",32,26,"17.12.2017",875,"Lukáš Frieser, Radoslav Kavulic","Marek Michalisko","Jan Užek","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0,16,14,0,1
109,"M.A.T. Plzen","Sokol Nové Veselí",26,22,"17.12.2017",720,"Premysl Fukala, Radek Mohyla","Michal Tonar","Stanislav Raizl","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0,15,6,1,1
110,"HBC Strakonice 1921","Pepino SKP Frýdek-Místek",29,23,"9.12.2017",380,"Tomáš Kozler, Martin Zych","Roman Marienka","Jaroslav Houska","Lubomír Kavka","Petr Mazur","RegularPhaseMatch","2017/2018",0,13,14,3,1
111,"Dukla Praha","HK FCC Mesto Lovosice",30,30,"9.12.2017",390,"Václav Horácek, Jirí Novotný","Jan Josef","Jirí Kotrc","Roman Jelínek","Pavel Haken","RegularPhaseMatch","2017/2018",0,15,17,3,2
112,"SKKP Handball Brno","HCB Karviná",30,27,"9.12.2017",538,"Marek Becicka, Jirí Horák","Ivan Minarík","Vít Kucera","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0,11,11,2,2
113,"HC ROBE Zubrí","HBC Ronal Jicín",28,22,"9.12.2017",423,"Tomáš Bubenícek, Tomáš Petruška","Andrej Titkov","Ivo Tovaryš","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0,14,8,4,1
