"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
16,"Karviná","Dukla",34,27,"8.4.2010",1211,"Pavel Nesvadba, Vangelis Simu","Jozef Hanták","Roman Požárek","Pavel Pauza","Jirí Kotrc","SemifinalsMatch","2009/2010",0,17,12,2,3
17,"Koprivnice","Jicín",24,21,"21.4.2010",300,"Marek Becicka, Jirí Horák","Miroslav Barton","Ivo Vávra","Petr Babák","Vladimír Bohácek","5till8placeMatch","2009/2010",0,12,8,4,9
18,"Lovosice","Plzen",37,30,"23.4.2010",300,"Dalibor Pavlát, Petr Pešek","Vojtech Srba","Stanislav Dorn","Vladimír Haber","Stanislav Raizl","5till8placeMatch","2009/2010",0,14,15,3,5
19,"Plzen","Lovosice",30,34,"28.4.2010",290,"Radoslav Kavulic, Libor Skružný","Vladimír Haber","Stanislav Raizl","Vojtech Srba","Stanislav Dorn","5till8placeMatch","2009/2010",0,12,15,2,1
20,"Jicín","Koprivnice",32,23,"28.4.2010",430,"Dalibor Pavlát, Petr Pešek","Petr Babák","Vladimír Bohácek","Miroslav Barton","Ivo Vávra","5till8placeMatch","2009/2010",0,13,11,3,3
21,"Jicín","Lovosice",21,24,"31.3.2010",350,"Tomáš Bubenícek, Roman Smékal","Petr Babák","Vladimír Bohácek","Vojtech Srba","Stanislav Dorn","5till8placeMatch","2009/2010",0,12,11,1,2
22,"Koprivnice","Plzen",31,29,"31.3.2010",200,"Petr Halada, Martin Zych","Miroslav Barton","Ivo Vávra","Vladimír Haber","Zuzana Strýcová","5till8placeMatch","2009/2010",0,16,13,4,1
23,"Lovosice","Jicín",30,25,"9.4.2010",354,"Lubomír Kohout, Vladimír Vaník","Vojtech Srba","Stanislav Dorn","Petr Babák","Vladimír Bohácek","5till8placeMatch","2009/2010",0,15,12,4,6
24,"Plzen","Koprivnice",26,23,"10.4.2010",400,"Martin Prucha, Jirí Vetrovský","Vladimír Haber","Martin Šetlík","Miroslav Barton","Ivo Vávra","5till8placeMatch","2009/2010",0,13,12,3,4
25,"Dukla","Koprivnice",32,21,"13.3.2010",170,"Petr Pešek, Dalibor Pavlát","Pavel Pauza","Jan Krouský","Miroslav Barton","Ivo Vávra","QuarterfinalsMatch","2009/2010",0,13,8,2,2
26,"Zubrí","Jicín",25,22,"13.3.2010",892,"Jirí Opava, Pavel Válek","Jirí Kekrt","Jirí Mika","Petr Babák","Vladimír Bohácek","QuarterfinalsMatch","2009/2010",0,12,7,6,4
27,"Hranice","Lovosice",29,25,"14.3.2010",400,"Petr Novák, Václav Kohout","Jan Hegar","Bretislav Žoch","Vojtech Srba","Stanislav Dorn","QuarterfinalsMatch","2009/2010",0,13,12,1,5
28,"Karviná","Plzen",30,26,"14.3.2010",805,"Václav Horácek, Jirí Novotný","Jozef Hanták","Martin Kostelník","Vladimír Haber","Tomáš Bokr","QuarterfinalsMatch","2009/2010",1,13,11,3,3
29,"Plzen","Karviná",26,29,"17.3.2010",1200,"Radoslav Kavulic, Libor Skružný","Vladimír Haber","Tomáš Bokr","Jozef Hanták","Martin Kostelník","QuarterfinalsMatch","2009/2010",0,11,13,1,3
30,"Lovosice","Hranice",34,36,"17.3.2010",660,"Milan Hájek, Karel Macho","Vojtech Srba","Stanislav Dorn","Jan Hegar","Bretislav Žoch","QuarterfinalsMatch","2009/2010",0,16,15,1,2
31,"Koprivnice","Dukla",26,35,"17.3.2010",300,"Václav Horácek, Jirí Novotný","Miroslav Barton","Jirí Gres","Pavel Pauza","Jan Krouský","QuarterfinalsMatch","2009/2010",0,13,18,0,2
32,"Jicín","Zubrí",29,33,"17.3.2010",650,"Vladimír Vaník, Lubomír Kohout","Petr Babák","Vladimír Bohácek","Jirí Kekrt","Jirí Mika","QuarterfinalsMatch","2009/2010",0,11,10,3,3
33,"Dvur Králové","Prerov",26,32,"8.5.2010",150,"Martin Prucha, Jirí Vetrovský","Petr Šulc","Martin Labský","Miroslav Frank","Michal Kavka","9till12placeMatch","2009/2010",0,16,16,1,3
34,"Trebon","Frýdek-Místek",28,27,"8.5.2010",200,"Petr Halada, Martin Zych","Jan Pavlovský","Helena Bednárová","Václav Straka","Lubomír Kavka","9till12placeMatch","2009/2010",0,16,13,2,4
35,"Prerov","Trebon",34,27,"1.5.2010",112,"Radoslav Kavulic, Libor Skružný","Miroslav Frank","Michal Kavka","Jan Pavlovský","Zdenek Kubík","9till12placeMatch","2009/2010",0,14,11,3,2
36,"Frýdek-Místek","Dvur Králové",34,27,"2.5.2010",308,"Milan Hájek, Karel Macho","Václav Straka","Bretislav Šoltys","Petr Šulc","Martin Labský","9till12placeMatch","2009/2010",0,16,12,5,2
37,"Dvur Králové","Trebon",20,26,"24.4.2010",250,"Roman Bauer, Marek Tvrdon","Petr Šulc","Martin Labský","Jan Pavlovský","Zdenek Kubík","9till12placeMatch","2009/2010",0,10,10,2,2
38,"Frýdek-Místek","Prerov",27,32,"25.4.2010",365,"Roman Smékal, Tomáš Bubenícek","Václav Straka","Bretislav Šoltys","Miroslav Frank","Michal Kavka","9till12placeMatch","2009/2010",0,11,14,4,3
39,"Frýdek-Místek","Trebon",29,27,"11.4.2010",385,"Marek Becicka, Jirí Horák","Lubomír Kavka","Bretislav Šoltys","Jan Pavlovský","Vladislav Jordák","9till12placeMatch","2009/2010",0,13,15,4,2
40,"Prerov","Dvur Králové",31,23,"11.4.2010",213,"Dalibor Pavlát, Petr Pešek","Miroslav Frank","Michal Kavka","Petr Šulc","Martin Labský","9till12placeMatch","2009/2010",0,11,8,0,4
41,"Dvur Králové","Frýdek-Místek",33,28,"3.4.2010",240,"Václav Horácek, Jirí Novotný","Petr Šulc","Martin Labský",,"Bretislav Šoltys","9till12placeMatch","2009/2010",0,14,11,3,3
42,"Trebon","Prerov",22,28,"3.4.2010",250,"Karel Macho, Milan Hájek","Jan Pavlovský","Vladislav Jordák","Miroslav Frank","Michal Kavka","9till12placeMatch","2009/2010",0,13,15,1,0
43,"Trebon","Dvur Králové",29,22,"27.3.2010",250,"Petr Novák, Václav Kohout","Jan Pavlovský","Karel Petržala","Petr Šulc","Martin Labský","9till12placeMatch","2009/2010",0,15,8,3,3
44,"Prerov","Frýdek-Místek",29,28,"28.3.2010",231,"Jirí Opava, Pavel Válek","Miroslav Frank","Michal Kavka","Lubomír Kavka","Petr Mazur","9till12placeMatch","2009/2010",0,18,14,5,4
45,"Trebon","Zubrí",21,34,"5.3.2010",300,"Milan Hájek, Karel Macho","Jan Pavlovský","Karel Petržala","Jirí Kekrt","Jirí Mika","RegularPhaseMatch","2009/2010",0,9,14,5,1
46,"Dukla","Dvur Králové",41,21,"6.3.2010",185,"Dalibor Pavlát, Petr Pešek","Pavel Pauza","Jirí Kotrc","Petr Šulc","Martin Labský","RegularPhaseMatch","2009/2010",0,23,7,6,2
47,"Hranice","Plzen",35,30,"6.3.2010",400,"Jirí Opava, Pavel Válek","Jan Hegar","Bretislav Žoch","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2009/2010",0,16,14,3,1
48,"Karviná","Frýdek-Místek",47,27,"7.3.2010",684,"Vangelis Simu, Pavel Nesvadba","Jozef Hanták","Martin Kostelník","Lubomír Kavka","Bretislav Šoltys","RegularPhaseMatch","2009/2010",0,23,12,3,3
49,"Lovosice","Koprivnice",29,28,"7.3.2010",350,"Václav Horácek, Jirí Novotný","Vojtech Srba","Stanislav Dorn","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2009/2010",1,15,13,5,2
50,"Prerov","Jicín",31,26,"7.3.2010",282,"Václav Kohout, Petr Novák","Miroslav Frank","Michal Kavka","Petr Babák","Vladimír Bohácek","RegularPhaseMatch","2009/2010",0,13,9,3,5
51,"Dvur Králové","Zubrí",25,30,"27.2.2010",540,"Lubomír Kohout, Vladimír Vaník","Petr Šulc","Martin Labský","Jirí Kekrt","Jirí Mika","RegularPhaseMatch","2009/2010",0,13,14,2,3
52,"Trebon","Karviná",19,32,"27.2.2010",550,"Petr Novák, Václav Kohout","Jan Pavlovský","Zdenek Kubík","Jozef Hanták","Martin Kostelník","RegularPhaseMatch","2009/2010",0,10,14,1,1
53,"Jicín","Hranice",17,30,"27.2.2010",420,"Pavel Nesvadba, Vangelis Simu","Petr Babák","Vladimír Bohácek","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2009/2010",0,7,14,2,1
54,"Koprivnice","Dukla",25,25,"27.2.2010",0,"Jakub Smékal, Tomáš Bubenícek","Miroslav Barton","Ivo Vávra","Pavel Pauza","Jirí Kotrc","RegularPhaseMatch","2009/2010",0,10,8,5,2
55,"Plzen","Lovosice",23,21,"27.2.2010",850,"Radoslav Kavulic, Libor Skružný","Vladimír Haber","Martin Šetlík","Vojtech Srba","Stanislav Dorn","RegularPhaseMatch","2009/2010",0,11,9,1,1
56,"Frýdek-Místek","Prerov",29,28,"28.2.2010",360,"Petr Halada, Martin Zych","Lubomír Kavka","Bretislav Šoltys","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2009/2010",0,16,17,2,3
57,"Karviná","Dvur Králové",35,20,"29.8.2009",0,"Marek Becicka, Jirí Horák","Jozef Hanták","Roman Farár","Petr Šulc","Martin Labský","RegularPhaseMatch","2009/2010",0,17,8,5,3
58,"Frýdek-Místek","Trebon",33,28,"16.9.2009",385,"Jirí Horák, Marek Becicka","Martin Strnadel","Petr Mazur","Jan Pavlovský","Karel Petržala","RegularPhaseMatch","2009/2010",0,18,15,1,2
59,"Dukla","Plzen",32,20,"16.9.2009",0,"Tomáš Bubenícek, Roman Smékal","Pavel Pauza","Jirí Kotrc","Vladimír Haber","Vladimír Eberle","RegularPhaseMatch","2009/2010",0,16,9,2,5
60,"Zubrí","Koprivnice",41,24,"16.9.2009",500,"Dalibor Pavlát, Petr Pešek","Jirí Kekrt","Jirí Mika","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2009/2010",0,21,9,2,3
61,"Lovosice","Jicín",24,24,"16.9.2009",0,"Radoslav Kavulic, Libor Skružný","Petr Babák","Stanislav Dorn",,"Vladimír Bohácek","RegularPhaseMatch","2009/2010",0,12,10,5,2
62,"Prerov","Hranice",27,29,"16.9.2009",423,"Roman Bauer, Marek Tvrdon","Vladimír Schneider","Michal Kavka","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2009/2010",0,13,15,5,3
63,"Dvur Králové","Frýdek-Místek",19,18,"20.2.2010",620,"Roman Smékal, Tomáš Bubenícek","Petr Šulc","Martin Labský","Lubomír Kavka","Petr Mazur","RegularPhaseMatch","2009/2010",0,6,7,3,1
64,"Trebon","Prerov",30,26,"20.2.2010",400,"Bedrich Frieser, Lukáš Frieser","Jan Pavlovský","Zdenek Kubík","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2009/2010",0,16,13,3,6
65,"Plzen","Zubrí",21,29,"20.2.2010",1150,"Václav Kohout, Petr Novák","Vladimír Haber","Vladimír Eberle","Jirí Kekrt","Jirí Mika","RegularPhaseMatch","2009/2010",0,10,17,5,6
66,"Jicín","Dukla",19,20,"20.2.2010",620,"Jirí Opava, Pavel Válek","Petr Babák","Vladimír Bohácek","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2009/2010",0,8,9,0,3
67,"Koprivnice","Karviná",23,33,"20.2.2010",500,"Marek Becicka, Jirí Horák","Miroslav Barton","Ivo Vávra","Jozef Hanták","Martin Kostelník","RegularPhaseMatch","2009/2010",0,13,19,4,1
68,"Hranice","Lovosice",33,24,"21.2.2010",400,"Marek Becicka, Jirí Horák","Jan Hegar","Bretislav Žoch","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2009/2010",0,11,12,3,2
69,"Prerov","Lovosice",30,31,"13.2.2010",220,"Pavel Nesvadba, Vangelis Simu","Miroslav Frank","Michal Kavka","Vojtech Srba","Stanislav Dorn","RegularPhaseMatch","2009/2010",1,16,17,1,4
70,"Dukla","Hranice",27,27,"13.2.2010",180,"Jirí Vetrovský, Martin Prucha","Pavel Pauza","Jirí Kotrc","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2009/2010",0,12,13,1,3
71,"Trebon","Dvur Králové",29,25,"13.2.2010",350,"Martin Zych, Petr Halada","Jan Pavlovský","Karel Petržala","Petr Šulc","Martin Labský","RegularPhaseMatch","2009/2010",0,13,14,4,7
72,"Zubrí","Jicín",38,21,"13.2.2010",800,"Roman Bauer, Marek Tvrdon","Jirí Kekrt","Jirí Mika","Petr Babák","Vladimír Bohácek","RegularPhaseMatch","2009/2010",0,19,9,3,2
73,"Karviná","Plzen",31,29,"14.2.2010",601,"Jirí Horák, Marek Becicka","Jozef Hanták","Martin Kostelník","Vladimír Haber","Vladimír Eberle","RegularPhaseMatch","2009/2010",0,16,10,1,3
74,"Frýdek-Místek","Koprivnice",27,32,"14.2.2010",414,"Vladimír Vaník, Lubomír Kohout","Lubomír Kavka","Václav Straka","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2009/2010",0,14,18,3,2
75,"Dvur Králové","Prerov",22,20,"10.2.2010",420,"Václav Kohout, Petr Novák","Petr Šulc","Martin Labský","Miroslav Frank","Richard Bucek","RegularPhaseMatch","2009/2010",0,11,13,3,2
76,"Jicín","Karviná",25,36,"10.2.2010",700,"Libor Skružný, Radoslav Kavulic","Petr Babák","Vladimír Bohácek","Jozef Hanták","Martin Kostelník","RegularPhaseMatch","2009/2010",0,14,17,1,3
77,"Lovosice","Dukla",30,34,"10.2.2010",0,"Lubomír Kohout, Vladimír Vaník","Vojtech Srba","Stanislav Dorn","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2009/2010",0,15,17,1,4
78,"Koprivnice","Trebon",29,26,"10.2.2010",300,"Marek Becicka, Jirí Horák","Miroslav Barton","Ivo Vávra","Jan Pavlovský","Karel Petržala","RegularPhaseMatch","2009/2010",0,13,11,2,1
79,"Hranice","Zubrí",30,22,"10.2.2010",400,"Tomáš Bubenícek, Jakub Smékal","Jan Hegar","Bretislav Žoch","Jirí Kekrt","Jirí Mika","RegularPhaseMatch","2009/2010",0,14,10,3,1
80,"Plzen","Frýdek-Místek",30,22,"10.2.2010",575,"Pavel Nesvadba, Vangelis Simu","Vladimír Haber","Vladimír Eberle",,"Václav Straka","RegularPhaseMatch","2009/2010",0,11,8,5,1
81,"Dvur Králové","Koprivnice",23,26,"6.2.2010",480,"Martin Prucha, Jirí Vetrovský","Petr Šulc","Martin Labský","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2009/2010",0,14,11,2,3
82,"Trebon","Plzen",29,28,"6.2.2010",350,"Dalibor Pavlát, Petr Pešek","Jan Pavlovský","Zdenek Kubík","Vladimír Haber","Vladimír Eberle","RegularPhaseMatch","2009/2010",0,18,13,6,2
83,"Zubrí","Lovosice",28,26,"6.2.2010",900,"Václav Horácek, Jirí Novotný","Jirí Kekrt","Jirí Mika","Vojtech Srba","Stanislav Dorn","RegularPhaseMatch","2009/2010",0,16,10,4,0
84,"Karviná","Hranice",27,31,"7.2.2010",731,"Karel Macho, Milan Hájek","Jozef Hanták","Roman Farár","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2009/2010",1,12,16,1,0
85,"Prerov","Dukla",28,32,"7.2.2010",215,"Dalibor Pavlát, Petr Pešek","Miroslav Frank","Michal Kavka","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2009/2010",0,13,16,5,1
86,"Frýdek-Místek","Jicín",24,25,"7.2.2010",406,"Václav Horácek, Jirí Novotný","Lubomír Kavka","Václav Straka","Petr Babák","Vladimír Bohácek","RegularPhaseMatch","2009/2010",0,10,17,3,3
87,"Koprivnice","Prerov",28,28,"9.12.2009",250,"Roman Bauer, Marek Tvrdon","Miroslav Barton","Ivo Vávra","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2009/2010",0,15,15,1,4
88,"Lovosice","Karviná",24,23,"10.12.2009",450,"Václav Kohout, Petr Novák","Vojtech Srba","Stanislav Dorn","Jozef Hanták","Roman Farár","RegularPhaseMatch","2009/2010",1,12,10,2,1
89,"Plzen","Dvur Králové",35,21,"11.12.2009",580,"Petr Halada, Martin Zych","Vladimír Haber","Vladimír Eberle","Karel Hracha","Martin Labský","RegularPhaseMatch","2009/2010",0,16,9,7,4
90,"Dukla","Zubrí",22,20,"12.12.2009",380,"Václav Horácek, Jirí Novotný","Pavel Pauza","Jan Krouský","Jirí Kekrt","Jirí Mika","RegularPhaseMatch","2009/2010",0,11,11,4,3
91,"Jicín","Trebon",30,20,"12.12.2009",550,"Tomáš Bubenícek, Roman Smékal","Petr Babák","Vladimír Bohácek","Jan Pavlovský","Karel Petržala","RegularPhaseMatch","2009/2010",0,14,7,4,2
92,"Hranice","Frýdek-Místek",36,22,"13.12.2009",350,"Lubomír Kohout, Vladimír Vaník","Jan Hegar","Bretislav Žoch","Lubomír Kavka","Bretislav Šoltys","RegularPhaseMatch","2009/2010",0,17,10,2,0
93,"Dvur Králové","Jicín",22,33,"5.12.2009",640,"Pavel Nesvadba, Vangelis Simu","Petr Šulc","Martin Labský","Petr Babák","Vladimír Bohácek","RegularPhaseMatch","2009/2010",0,14,17,2,9
94,"Koprivnice","Plzen",28,33,"5.12.2009",350,"Václav Horácek, Jirí Novotný","Miroslav Barton","Ivo Vávra","Vladimír Haber","Vladimír Eberle","RegularPhaseMatch","2009/2010",0,10,16,3,3
95,"Karviná","Dukla",23,24,"6.12.2009",789,"Marek Becicka, Jirí Horák","Jozef Hanták","Roman Farár","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2009/2010",1,11,11,3,6
96,"Frýdek-Místek","Lovosice",30,33,"6.12.2009",412,"Milan Hájek, Karel Macho","Lubomír Kavka","Bretislav Šoltys","Vojtech Srba","Stanislav Dorn","RegularPhaseMatch","2009/2010",0,15,19,3,0
97,"Prerov","Zubrí",20,37,"6.12.2009",213,"Martin Prucha, Jirí Vetrovský","Miroslav Frank","Michal Kavka","Jirí Kekrt","Jirí Mika","RegularPhaseMatch","2009/2010",0,8,17,1,0
98,"Trebon","Hranice",29,38,"6.12.2009",430,"Radoslav Kavulic, Libor Skružný","Jan Pavlovský","Karel Petržala","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2009/2010",0,15,16,3,1
99,"Dukla","Frýdek-Místek",39,24,"28.11.2009",95,"Michal Hanák, Jan Kosmák","Pavel Pauza","Jan Krouský","Martin Strnadel","Petr Mazur","RegularPhaseMatch","2009/2010",0,18,11,1,3
100,"Lovosice","Trebon",32,26,"28.11.2009",350,"Roman Smékal, Tomáš Bubenícek","Vojtech Srba","Stanislav Dorn","Jan Pavlovský","Vladislav Jordák","RegularPhaseMatch","2009/2010",0,13,13,1,5
101,"Plzen","Prerov",32,28,"28.11.2009",600,"Radoslav Kavulic, Libor Skružný","Vladimír Haber","Vladimír Eberle","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2009/2010",0,16,14,0,1
102,"Jicín","Koprivnice",28,23,"28.11.2009",450,"Milan Hájek, Karel Macho","Petr Babák","Vladimír Bohácek","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2009/2010",0,11,8,4,2
103,"Zubrí","Karviná",32,24,"29.11.2009",1000,"Pavel Nesvadba, Vangelis Simu","Jirí Kekrt","Jirí Mika","Jozef Hanták","Roman Farár","RegularPhaseMatch","2009/2010",1,19,12,5,5
104,"Hranice","Dvur Králové",43,26,"29.11.2009",200,"Jirí Novotný, Václav Horácek","Jan Hegar","Bretislav Žoch","Petr Šulc","Martin Labský","RegularPhaseMatch","2009/2010",0,20,9,4,2
105,"Frýdek-Místek","Zubrí",28,41,"21.10.2009",328,"Roman Bauer, Marek Tvrdon","Martin Strnadel","Petr Mazur","Jirí Kekrt","Jirí Mika","RegularPhaseMatch","2009/2010",0,12,20,1,4
106,"Dvur Králové","Lovosice",15,31,"21.10.2009",340,"Jirí Opava, Pavel Válek","Petr Šulc","Martin Labský","Vojtech Srba","Stanislav Dorn","RegularPhaseMatch","2009/2010",0,8,17,2,2
107,"Koprivnice","Hranice",25,25,"21.10.2009",400,"Petr Pešek, Dalibor Pavlát","Miroslav Barton","Ivo Vávra","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2009/2010",0,12,11,6,4
108,"Prerov","Karviná",26,37,"21.10.2009",200,"Václav Horácek, Jirí Novotný",,"Michal Kavka","Jozef Hanták","Roman Farár","RegularPhaseMatch","2009/2010",0,15,17,2,6
109,"Trebon","Dukla",18,27,"21.10.2009",300,"Michal Hanák, Jan Kosmák","Jan Pavlovský","Karel Petržala","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2009/2010",0,10,12,0,2
110,"Plzen","Jicín",23,21,"21.10.2009",500,"Lubomír Kohout, Vladimír Vaník","Vladimír Haber","Vladimír Eberle","Petr Babák","Vladimír Bohácek","RegularPhaseMatch","2009/2010",0,11,9,3,1
111,"Dvur Králové","Dukla",27,28,"21.11.2009",520,"Karel Macho, Milan Hájek","Petr Šulc","Martin Labský","Jirí Kotrc","Daniel Curda","RegularPhaseMatch","2009/2010",0,15,13,3,5
112,"Jicín","Prerov",39,25,"21.11.2009",500,"Marek Becicka, Jirí Horák","Petr Babák","Vladimír Bohácek","Vladimír Schneider","Michal Kavka","RegularPhaseMatch","2009/2010",0,20,12,0,5
113,"Zubrí","Trebon",32,16,"21.11.2009",600,"Vladimír Vaník, Lubomír Kohout","Jirí Kekrt","Jirí Mika","Jan Pavlovský","Vladislav Jordák","RegularPhaseMatch","2009/2010",0,16,5,4,0
114,"Plzen","Hranice",33,29,"21.11.2009",300,"Václav Kohout, Petr Novák","Vladimír Haber","Vladimír Eberle","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2009/2010",0,18,16,2,2
115,"Koprivnice","Lovosice",29,24,"22.11.2009",300,"Dalibor Pavlát, Petr Pešek","Miroslav Barton","Ivo Vávra","Vojtech Srba","Stanislav Dorn","RegularPhaseMatch","2009/2010",1,13,13,3,2
116,"Frýdek-Místek","Karviná",27,29,"22.11.2009",428,"Adam Kondelka, David Kondelka","Martin Strnadel","Petr Mazur","Jozef Hanták","Martin Kostelník","RegularPhaseMatch","2009/2010",0,18,13,4,1
117,"Dukla","Koprivnice",27,20,"14.11.2009",175,"Bohumil Bruna, René Vostatek","Pavel Pauza","Jirí Kotrc","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2009/2010",0,13,9,1,4
118,"Lovosice","Plzen",22,24,"14.11.2009",750,"Pavel Válek, Jirí Opava","Vojtech Srba","Stanislav Dorn","Vladimír Haber","Vladimír Eberle","RegularPhaseMatch","2009/2010",0,12,10,1,2
119,"Zubrí","Dvur Králové",45,20,"14.11.2009",550,"Roman Smékal, Tomáš Bubenícek","Jirí Kekrt","Jirí Mika","Petr Šulc","Martin Labský","RegularPhaseMatch","2009/2010",0,19,8,5,2
120,"Karviná","Trebon",31,27,"15.11.2009",726,"Marek Tvrdon, Roman Bauer","Jozef Hanták","Roman Farár","Jan Pavlovský","Karel Petržala","RegularPhaseMatch","2009/2010",0,15,13,2,2
121,"Hranice","Jicín",36,27,"15.11.2009",500,"Radoslav Kavulic, Libor Skružný","Jan Hegar","Bretislav Žoch","Petr Babák","Vladimír Bohácek","RegularPhaseMatch","2009/2010",1,18,11,2,1
122,"Prerov","Frýdek-Místek",28,24,"15.11.2009",195,"Pavel Nesvadba, Vangelis Simu","Vladimír Schneider","Michal Kavka","Martin Strnadel","Petr Mazur","RegularPhaseMatch","2009/2010",0,15,14,3,3
123,"Dvur Králové","Karviná",23,36,"7.11.2009",450,"Bedrich Frieser, Lukáš Frieser","Petr Šulc","Martin Labský","Jozef Hanták","Roman Farár","RegularPhaseMatch","2009/2010",0,8,15,2,1
124,"Trebon","Frýdek-Místek",27,26,"7.11.2009",450,"Pavel Nesvadba, Vangelis Simu","Jan Pavlovský","Zdenek Kubík","Martin Strnadel","Petr Mazur","RegularPhaseMatch","2009/2010",0,9,12,2,0
