"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
179,"Frýdek-Místek","Zubrí",24,29,"25.9.2011",374,"Václav Horácek, Vangelis Simu","Jirí Kekrt","Petr Mazur","Jirí Mika","Ivo Tovaryš","RegularPhaseMatch","2011/2012",0,13,17,1,2
180,"Jicín","Koprivnice",40,28,"25.9.2011",450,"Bedrich Frieser, Lukáš Frieser","Aleš Babák","Petr Kyncl","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2011/2012",0,18,10,3,2
181,"Dukla","Lovosice",24,24,"17.9.2011",180,"Milan Hájek, Karel Macho","Pavel Pauza","Milan Kotrc","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2011/2012",1,15,12,1,3
182,"Karviná","Brno",37,23,"17.9.2011",567,"Jirí Vetrovský, Martin Zych","Rastislav Trtík","Roman Farár","Jan Hegar","Filip Hruza","RegularPhaseMatch","2011/2012",0,19,13,3,2
183,"Koprivnice","Trebon",21,20,"17.9.2011",300,"Jirí Opava, Pavel Válek","Miroslav Barton","Ivo Vávra","Jan Pavlovský","Vladislav Jordák","RegularPhaseMatch","2011/2012",0,14,8,4,1
184,"Prerov","Plzen",21,22,"18.9.2011",213,"Michal Hanák, Petr Novák","Miroslav Frank","Jirí Mužík","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2011/2012",0,8,12,5,1
185,"Hranice","Frýdek-Místek",34,31,"18.9.2011",150,"Pavel Novotný, Petr Samek","Libor Hrabal","Martin Potiška","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2011/2012",0,13,19,1,3
186,"Zubrí","Jicín",26,20,"18.9.2011",700,"Marek Becicka, Jirí Horák","Jirí Mika","Michal Balhárek","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2011/2012",0,12,10,4,1
187,"Trebon","Zubrí",18,32,"10.9.2011",190,"Lubomír Kohout, Vladimír Vaník","Jan Pavlovský","Zdenek Kubík","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2011/2012",0,7,14,3,1
188,"Koprivnice","Brno",33,20,"10.9.2011",180,"Marek Becicka, Jirí Horák","Miroslav Barton","Ivo Vávra","Jan Hegar","Filip Hruza","RegularPhaseMatch","2011/2012",0,22,9,0,1
189,"Plzen","Karviná",21,21,"11.9.2011",400,"Radoslav Kavulic, Libor Skružný","Martin Šetlík","Milan Šedivec","Rastislav Trtík","Roman Farár","RegularPhaseMatch","2011/2012",0,9,9,2,0
190,"Lovosice","Prerov",28,23,"11.9.2011",450,"Bohumil Bruna, René Vostatek","Vojtech Srba","Pavel Haken","Miroslav Frank","Jirí Mužík","RegularPhaseMatch","2011/2012",1,11,10,0,1
191,"Frýdek-Místek","Dukla",20,33,"11.9.2011",466,"Pavel Nesvadba, Vangelis Simu","Jirí Kekrt","Petr Mazur","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2011/2012",0,8,15,1,3
192,"Jicín","Hranice",24,21,"11.9.2011",550,"Petr Halada, Dalibor Pavlát","Aleš Babák","Petr Kyncl","Libor Hrabal","Martin Potiška","RegularPhaseMatch","2011/2012",0,12,11,3,4
