"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
66,"Sokol Nové Veselí","Pepino SKP Frýdek-Místek",33,22,"4.3.2017",350,"Václav Horácek, Jirí Novotný","Pavel Hladík","Filip Vecera","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2016/2017",0,16,15,0,2
67,"HBC Ronal Jicín","Dukla Praha",21,23,"22.2.2017",610,"Michal Hanák, Luboš Pavlícek","Aleš Babák","Petr Kyncl","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2016/2017",1,12,11,2,1
68,"HK FCC Mesto Lovosice","M.A.T. Plzen",22,29,"25.2.2017",918,"Premysl Fukala, Radek Mohyla","Milan Berka","Pavel Haken","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2016/2017",0,17,13,4,0
69,"SKKP Handball Brno","Tatran Litovel",30,26,"25.2.2017",382,"Martin Kosa, Pavel Švidernoch","Zdenek Missbach","Pavel Cejka","Michal Hradil","Jirí Macek","RegularPhaseMatch","2016/2017",0,11,14,2,2
70,"Koprivnice","Sokol Nové Veselí",37,28,"25.2.2017",350,"Radoslav Kavulic, Lukáš Frieser","Ivo Vávra","Igor Fulnek","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2016/2017",0,20,16,2,1
71,"HCB Karviná","HC ROBE Zubrí",25,19,"26.2.2017",893,"Lukáš Frieser, Radoslav Kavulic","Marek Michalisko","Alexander Radcenko","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2016/2017",0,12,12,0,1
72,"Pepino SKP Frýdek-Místek","Cement Hranice",33,26,"26.2.2017",468,"Premysl Fukala, Radek Mohyla","Aleš Chrastina","Petr Mazur","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2016/2017",0,13,14,4,4
73,"HC ROBE Zubrí","HK FCC Mesto Lovosice",36,20,"16.2.2017",1143,"Michal Hanák, Luboš Pavlícek","Andrej Titkov","Ivo Tovaryš","Milan Berka","Pavel Haken","RegularPhaseMatch","2016/2017",1,15,9,1,1
74,"Dukla Praha","HCB Karviná",36,31,"18.2.2017",145,"Marek Becicka, Tomáš Bubenícek","Jan Josef","Jirí Kotrc","Marek Michalisko","Alexander Radcenko","RegularPhaseMatch","2016/2017",0,19,12,4,4
75,"Tatran Litovel","HBC Ronal Jicín",31,24,"18.2.2017",252,"Lukáš Frieser, Radoslav Kavulic","Michal Hradil","Jirí Macek","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2016/2017",0,11,13,3,4
76,"Koprivnice","SKKP Handball Brno",26,24,"18.2.2017",400,"Mojmír Valášek, Jaroslav Vychodil","Ivo Vávra","Igor Fulnek","Zdenek Missbach","Pavel Cejka","RegularPhaseMatch","2016/2017",0,13,12,2,3
77,"Sokol Nové Veselí","Cement Hranice",29,24,"18.2.2017",0,"Martin Kosa, Pavel Švidernoch","Pavel Hladík","Filip Vecera","Libor Hrabal","Martin Schober","RegularPhaseMatch","2016/2017",0,13,12,5,3
78,"M.A.T. Plzen","Pepino SKP Frýdek-Místek",39,28,"19.2.2017",798,"Lukáš Frieser, Radoslav Kavulic","Martin Šetlík","Stanislav Raizl","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2016/2017",0,19,13,3,3
79,"HK FCC Mesto Lovosice","Dukla Praha",33,30,"10.2.2017",810,"Michal Nezbeda, Václav Zelenka","Milan Berka","Pavel Haken","Jan Josef","Daniel Curda","RegularPhaseMatch","2016/2017",1,17,15,3,0
80,"SKKP Handball Brno","Sokol Nové Veselí",25,24,"11.2.2017",719,"Michal Hanák, Luboš Pavlícek","Zdenek Missbach","Pavel Cejka","Pavel Hladík","Filip Vecera","RegularPhaseMatch","2016/2017",0,10,11,2,4
81,"HBC Ronal Jicín","Koprivnice",32,28,"11.2.2017",640,"Premysl Fukala, Radek Mohyla","Aleš Babák","Petr Kyncl","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2016/2017",0,16,11,1,1
82,"HCB Karviná","Tatran Litovel",38,34,"12.2.2017",512,"Mojmír Valášek, Jaroslav Vychodil","Marek Michalisko","Alexander Radcenko","Michal Hradil","Jirí Macek","RegularPhaseMatch","2016/2017",0,18,13,5,4
83,"Cement Hranice","M.A.T. Plzen",25,25,"12.2.2017",205,"Pavel Blanar, Michael Haramul","Libor Hrabal","Martin Potiška","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2016/2017",0,11,14,2,2
84,"Pepino SKP Frýdek-Místek","HC ROBE Zubrí",24,32,"12.2.2017",456,"Marek Becicka, Tomáš Bubenícek","Aleš Chrastina","Petr Mazur","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2016/2017",0,11,16,4,4
85,"Dukla Praha","Pepino SKP Frýdek-Místek",28,21,"4.2.2017",210,"Tomáš Kozler, Martin Zych","Jan Josef","Daniel Curda","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2016/2017",0,17,9,4,3
86,"Tatran Litovel","HK FCC Mesto Lovosice",28,39,"4.2.2017",330,"Pavel Blanar, Michael Haramul","Michal Hradil","Jirí Macek","Milan Berka","Pavel Haken","RegularPhaseMatch","2016/2017",0,13,17,2,2
87,"SKKP Handball Brno","HBC Ronal Jicín",25,19,"4.2.2017",0,"Dalibor Pavlát, Ludek Tocík","Zdenek Missbach","Pavel Cejka","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2016/2017",0,14,8,3,3
88,"HC ROBE Zubrí","Cement Hranice",33,20,"4.2.2017",1154,"Premysl Fukala, Radek Mohyla","Andrej Titkov","Ivo Tovaryš","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2016/2017",0,17,8,4,2
89,"Koprivnice","HCB Karviná",26,25,"4.2.2017",0,"Marek Becicka, Tomáš Bubenícek","Ivo Vávra","Igor Fulnek","Marek Michalisko","Alexander Radcenko","RegularPhaseMatch","2016/2017",0,12,18,3,3
90,"Sokol Nové Veselí","M.A.T. Plzen",29,29,"5.2.2017",350,"Jirí Králícek, Milan Letev","Pavel Hladík","Filip Vecera","Martin Šetlík","Ladislav Cech","RegularPhaseMatch","2016/2017",1,15,12,2,3
91,"Cement Hranice","Dukla Praha",19,34,"17.12.2016",140,"Michal Nezbeda, Václav Zelenka","Libor Hrabal","Martin Schober","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2016/2017",1,8,17,5,3
92,"HK FCC Mesto Lovosice","Koprivnice",36,23,"17.12.2016",608,"Tomáš Kozler, Martin Zych","Milan Berka","Pavel Haken","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2016/2017",0,19,10,3,3
93,"HBC Ronal Jicín","Sokol Nové Veselí",28,23,"17.12.2016",550,"Milan Hájek, Karel Macho","Aleš Babák","Petr Kyncl","Pavel Hladík","Filip Vecera","RegularPhaseMatch","2016/2017",0,16,13,0,3
94,"HCB Karviná","SKKP Handball Brno",33,26,"18.12.2016",610,"Michal Nezbeda, Václav Zelenka","Marek Michalisko","Alexander Radcenko","Zdenek Missbach","Pavel Cejka","RegularPhaseMatch","2016/2017",0,15,11,1,4
95,"Pepino SKP Frýdek-Místek","Tatran Litovel",24,21,"18.12.2016",426,"Mojmír Valášek, Jaroslav Vychodil","Aleš Chrastina","Petr Mazur","Michal Hradil","Jirí Macek","RegularPhaseMatch","2016/2017",0,12,11,5,3
96,"M.A.T. Plzen","HC ROBE Zubrí",30,25,"8.2.2017",910,"Michal Hanák, Pavel Válek","Martin Šetlík","Stanislav Raizl","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2016/2017",0,15,13,2,3
97,"Dukla Praha","M.A.T. Plzen",32,23,"10.12.2016",255,"Marek Becicka, Tomáš Bubenícek","Jan Josef","Jirí Kotrc","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2016/2017",0,15,10,2,2
98,"Tatran Litovel","Cement Hranice",28,29,"10.12.2016",238,"Michal Hanák, Luboš Pavlícek","Michal Hradil","Jirí Macek","Libor Hrabal","Martin Schober","RegularPhaseMatch","2016/2017",0,14,13,1,1
99,"HBC Ronal Jicín","HCB Karviná",29,31,"10.12.2016",640,"Dalibor Pavlát, Ludek Tocík","Aleš Babák","Petr Kyncl","Marek Michalisko","Alexander Radcenko","RegularPhaseMatch","2016/2017",0,17,17,1,0
100,"Koprivnice","Pepino SKP Frýdek-Místek",25,27,"10.12.2016",320,"Václav Horácek, Jirí Novotný","Ivo Vávra","Igor Fulnek","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2016/2017",0,13,15,3,3
101,"SKKP Handball Brno","HK FCC Mesto Lovosice",32,29,"10.12.2016",0,"Michal Nezbeda, Václav Zelenka","Zdenek Missbach","Pavel Cejka","Milan Berka","Pavel Haken","RegularPhaseMatch","2016/2017",1,16,14,6,1
102,"Sokol Nové Veselí","HC ROBE Zubrí",21,29,"10.12.2016",500,"David Šlezingr, Jirí Špunar","Pavel Hladík","Filip Vecera","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2016/2017",0,10,12,4,3
103,"HK FCC Mesto Lovosice","HBC Ronal Jicín",28,30,"3.12.2016",675,"Milan Hájek, Karel Macho","Milan Berka","Pavel Haken","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2016/2017",0,15,17,3,4
104,"HCB Karviná","Sokol Nové Veselí",29,30,"4.12.2016",560,"Jirí Králícek, Milan Letev","Marek Michalisko","Alexander Radcenko","Pavel Hladík","Filip Vecera","RegularPhaseMatch","2016/2017",0,16,14,1,3
105,"Cement Hranice","Koprivnice",29,16,"4.12.2016",275,"Dalibor Pavlát, Ludek Tocík","Libor Hrabal","Martin Schober","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2016/2017",0,12,10,1,3
106,"M.A.T. Plzen","Tatran Litovel",33,20,"4.12.2016",760,"Pavel Blanar, Michael Haramul","Martin Šetlík","Stanislav Raizl","Michal Hradil","David Barabáš","RegularPhaseMatch","2016/2017",0,18,8,2,0
107,"Pepino SKP Frýdek-Místek","SKKP Handball Brno",26,21,"4.12.2016",460,"Martin Kosa, Pavel Švidernoch","Aleš Chrastina","Petr Mazur","Zdenek Missbach","Pavel Cejka","RegularPhaseMatch","2016/2017",0,12,9,5,5
108,"HC ROBE Zubrí","Dukla Praha",24,29,"4.12.2016",1042,"Václav Horácek, Jirí Novotný","Andrej Titkov","Pavel Hrachovec","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2016/2017",1,12,13,4,2
109,"Tatran Litovel","HC ROBE Zubrí",32,34,"26.11.2016",368,"Martin Kosa, Pavel Švidernoch","Michal Hradil","Jirí Macek","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2016/2017",0,13,15,3,4
110,"HBC Ronal Jicín","Pepino SKP Frýdek-Místek",25,24,"26.11.2016",620,"Pavel Blanar, Michael Haramul","Aleš Babák","Petr Kyncl","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2016/2017",0,11,12,8,2
111,"Koprivnice","M.A.T. Plzen",26,27,"26.11.2016",320,"Jirí Opava, Pavel Válek","Ivo Vávra","Igor Fulnek","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2016/2017",0,15,13,1,1
112,"Sokol Nové Veselí","Dukla Praha",29,26,"26.11.2016",400,"Dalibor Pavlát, Ludek Tocík","Pavel Hladík","Filip Vecera","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2016/2017",0,14,11,6,2
113,"SKKP Handball Brno","Cement Hranice",22,26,"26.11.2016",0,"Tomáš Kozler, Martin Zych","Zdenek Missbach","Pavel Cejka","Libor Hrabal","Martin Schober","RegularPhaseMatch","2016/2017",0,9,13,5,2
