"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
117,"Karviná","Zubrí",29,27,"10.11.2012",680,"Radoslav Kavulic, Libor Skružný","Ludvík Mrkva","Martin Kostelník","Jirí Micola","Michal Balhárek","RegularPhaseMatch","2012/2013",0,16,14,2,5
118,"Prerov","Hranice",40,36,"11.11.2012",287,"Radoslav Kavulic, Libor Skružný","Jirí Závodník","Jirí Mužík","Libor Hrabal","Martin Potiška","RegularPhaseMatch","2012/2013",0,20,17,3,7
119,"Plzen","Jicín",25,22,"11.11.2012",380,"Bohumil Bruna, René Vostatek","Martin Šetlík","Milan Šedivec","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2012/2013",1,13,13,1,4
120,"Frýdek-Místek","Lovosice",24,27,"11.11.2012",312,"Pavel Novotný, Petr Samek","Aleš Chrastina","Petr Mazur","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2012/2013",0,14,14,2,2
121,"Jicín","Frýdek-Místek",27,27,"27.10.2012",530,"Petr Halada, Ludek Tocík","Aleš Babák","Petr Kyncl","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2012/2013",0,14,16,6,0
122,"Zubrí","Prerov",37,22,"27.10.2012",600,"Radoslav Kavulic, Libor Skružný","Jirí Micola","Michal Balhárek","Jirí Závodník","Jirí Mužík","RegularPhaseMatch","2012/2013",0,20,12,1,2
123,"Koprivnice","KP Brno",24,30,"27.10.2012",320,"Jirí Vetrovský, Martin Zych","Miroslav Barton","Ivo Vávra","Jan Hegar","Filip Hruza","RegularPhaseMatch","2012/2013",0,6,15,5,3
124,"Lovosice","Dukla",22,22,"28.10.2012",0,"Michal Hanák, Petr Novák","Vojtech Srba","Pavel Haken","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2012/2013",1,11,12,2,2
125,"Hranice","Plzen",30,28,"28.10.2012",440,"Radoslav Kavulic, Libor Skružný","Libor Hrabal","Martin Potiška","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2012/2013",0,12,10,5,3
126,"Jicín","Lovosice",24,24,"17.10.2012",690,"Marek Becicka, Jirí Horák","Petr Babák","Petr Kyncl","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2012/2013",0,17,13,3,2
