"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
58,"Trebon","Prerov",25,22,"2.4.2011",200,"Václav Kohout, Petr Novák","Jan Pavlovský","Zdenek Kubík","Alois Jurík","Michal Kavka","7till12placeMatch","2010/2011",0,11,9,3,1
59,"Koprivnice","Frýdek-Místek",27,24,"2.4.2011",500,"Petr Halada, Martin Zych","Miroslav Barton","Ivo Vávra","Jirí Kekrt","Petr Mazur","7till12placeMatch","2010/2011",0,16,10,2,1
60,"Jicín","Brno",34,24,"3.4.2011",250,"Bedrich Frieser, Lukáš Frieser","Aleš Babák","Vladimír Bohácek","Zdenek Missbach","Zdenek Zima","7till12placeMatch","2010/2011",0,15,6,5,2
61,"Prerov","Dukla",28,41,"25.3.2011",291,"Pavel Novotný, Jirí Vetrovský","Alois Jurík","Michal Kavka","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2010/2011",0,16,19,3,3
62,"Trebon","Lovosice",23,27,"25.3.2011",200,"Milan Hájek, Karel Macho","Jan Pavlovský","Zdenek Kubík","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0,8,11,2,2
63,"Brno","Zubrí",27,37,"26.3.2011",250,"Jirí Opava, Pavel Válek","Zdenek Missbach","Tomáš Petr","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0,13,22,6,2
64,"Hranice","Koprivnice",31,28,"27.3.2011",200,"Michal Hanák, Jan Kosmák","Jan Hegar","Bretislav Žoch","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2010/2011",0,18,12,3,3
65,"Plzen","Karviná",28,18,"27.3.2011",750,"Bedrich Frieser, Lukáš Frieser","Vladimír Haber","Stanislav Raizl","Jozef Hanták","Zdenek Mrózek","RegularPhaseMatch","2010/2011",1,13,11,2,5
66,"Frýdek-Místek","Jicín",34,29,"27.3.2011",320,"Pavel Nesvadba, Vangelis Simu","Jirí Kekrt","Petr Mazur","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0,17,14,2,4
67,"Jicín","Prerov",37,24,"18.3.2011",615,"Dalibor Pavlát, Petr Pešek","Aleš Babák","Vladimír Bohácek","Alois Jurík","Michal Kavka","RegularPhaseMatch","2010/2011",0,19,13,0,3
68,"Lovosice","Hranice",27,25,"19.3.2011",800,"Václav Kohout, Petr Novák","Vojtech Srba","Pavel Haken","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0,13,13,2,0
69,"Dukla","Brno",37,24,"19.3.2011",130,"Lubomír Kohout, Vladimír Vaník","Pavel Pauza","Milan Kotrc","Zdenek Missbach","Tomáš Petr","RegularPhaseMatch","2010/2011",0,18,13,4,2
70,"Koprivnice","Frýdek-Místek",30,28,"19.3.2011",700,"Marek Becicka, Jirí Horák","Miroslav Barton","Ivo Vávra","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0,13,12,1,2
71,"Zubrí","Plzen",24,21,"20.3.2011",720,"Václav Horácek, Jirí Novotný","Jirí Mika","Michal Balhárek","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",1,13,9,3,2
72,"Karviná","Trebon",28,29,"20.3.2011",729,"Adam Kondelka, David Kondelka","Jozef Hanták","Martin Kostelník","Jan Pavlovský","Vladislav Jordák","RegularPhaseMatch","2010/2011",0,13,12,5,4
73,"Trebon","Zubrí",24,31,"3.3.2011",200,"Lubomír Kohout, Vladimír Vaník","Jan Pavlovský","Zdenek Kubík","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0,8,14,0,3
74,"Plzen","Dukla",28,18,"4.3.2011",930,"Václav Kohout, Petr Novák","Vladimír Haber","Stanislav Raizl","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2010/2011",0,15,10,1,2
75,"Hranice","Karviná",23,27,"5.3.2011",450,"Radoslav Kavulic, Libor Skružný","Jan Hegar","Bretislav Žoch","Jozef Hanták","Zdenek Mrózek","RegularPhaseMatch","2010/2011",1,10,13,2,1
76,"Jicín","Koprivnice",33,26,"5.3.2011",650,"Milan Hájek, Karel Macho","Aleš Babák","Vladimír Bohácek","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0,14,10,3,2
77,"Prerov","Brno",32,28,"6.3.2011",362,"Radoslav Kavulic, Libor Skružný","Alois Jurík","Michal Kavka","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0,16,15,0,5
78,"Frýdek-Místek","Lovosice",35,31,"6.3.2011",315,"Václav Horácek, Jirí Novotný","Jirí Kekrt","Petr Mazur","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0,18,16,1,5
79,"Dukla","Trebon",24,17,"26.2.2011",125,"Pavel Novotný, Jirí Vetrovský","Pavel Pauza","Jan Krouský","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",0,14,9,1,1
80,"Plzen","Brno",34,19,"26.2.2011",350,"Jirí Opava, Pavel Válek","Vladimír Haber","Stanislav Raizl","Zdenek Missbach",,"RegularPhaseMatch","2010/2011",0,20,6,1,2
81,"Koprivnice","Prerov",30,35,"26.2.2011",300,"Adam Kondelka, David Kondelka","Libor Hrabal","Ivo Vávra","Alois Jurík","Michal Kavka","RegularPhaseMatch","2010/2011",0,11,16,5,2
82,"Lovosice","Jicín",32,25,"27.2.2011",824,"Václav Kohout, Petr Novák","Vojtech Srba","Pavel Haken","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",1,16,13,3,1
83,"Karviná","Frýdek-Místek",33,30,"27.2.2011",637,"Marek Becicka, Jirí Horák","Jozef Hanták","Martin Kostelník","Jirí Kekrt","Lubomír Kavka","RegularPhaseMatch","2010/2011",0,15,16,1,2
84,"Hranice","Zubrí",22,26,"27.2.2011",650,"Václav Horácek, Jirí Novotný","Jan Hegar","Bretislav Žoch","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0,8,11,3,2
85,"Koprivnice","Lovosice",31,31,"19.2.2011",200,"Michal Hanák, Jan Kosmák","Libor Hrabal","Ivo Vávra","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0,12,17,5,3
86,"Trebon","Brno",32,21,"19.2.2011",430,"Petr Halada, Martin Zych","Jan Pavlovský","Zdenek Kubík","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0,19,8,2,1
87,"Jicín","Karviná",28,28,"19.2.2011",700,"Dalibor Pavlát, Petr Pešek","Aleš Babák","Vladimír Bohácek","Jozef Hanták","Zdenek Mrózek","RegularPhaseMatch","2010/2011",0,15,13,6,4
88,"Prerov","Plzen",24,38,"20.2.2011",324,"Marek Becicka, Jirí Horák","Alois Jurík","Michal Kavka","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0,12,16,4,3
89,"Hranice","Dukla",33,31,"20.2.2011",350,"Milan Hájek, Karel Macho","Jan Hegar","Bretislav Žoch","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2010/2011",1,14,15,1,1
90,"Frýdek-Místek","Zubrí",27,34,"20.2.2011",520,"Jirí Opava, Pavel Válek","Jirí Kekrt","Petr Mazur","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0,11,20,2,0
91,"Plzen","Trebon",41,19,"11.2.2011",400,"Dalibor Pavlát, Petr Pešek","Vladimír Haber","Stanislav Raizl","Jan Pavlovský","Karel Petržala","RegularPhaseMatch","2010/2011",0,18,10,0,3
92,"Dukla","Frýdek-Místek",28,29,"12.2.2011",140,"Václav Kohout, Petr Novák","Pavel Pauza","Milan Kotrc","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0,16,16,3,3
93,"Lovosice","Prerov",36,27,"12.2.2011",658,"Petr Halada, Martin Zych","Vojtech Srba","Pavel Haken","Alois Jurík","Richard Bucek","RegularPhaseMatch","2010/2011",0,14,16,2,2
94,"Zubrí","Jicín",27,18,"12.2.2011",800,"Michal Hanák, Jan Kosmák","Jirí Mika","Michal Balhárek","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",1,14,11,6,0
95,"Hranice","Brno",36,24,"13.2.2011",300,"Marek Becicka, Jirí Horák","Jan Hegar","Bretislav Žoch","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0,21,9,2,3
96,"Karviná","Koprivnice",29,17,"11.3.2011",600,"Adam Kondelka, David Kondelka","Jozef Hanták","Martin Kostelník","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2010/2011",0,14,8,2,2
97,"Jicín","Dukla",18,24,"5.2.2011",700,"Lubomír Kohout, Vladimír Vaník","Aleš Babák","Vladimír Bohácek","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2010/2011",0,9,11,3,4
98,"Koprivnice","Zubrí",25,28,"5.2.2011",300,"Pavel Novotný, Jirí Vetrovský","Libor Hrabal","Ivo Vávra","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0,11,17,4,3
99,"Lovosice","Karviná",37,25,"6.2.2011",900,"Radoslav Kavulic, Libor Skružný","Vojtech Srba","Pavel Haken","Jozef Hanták","Zdenek Mrózek","RegularPhaseMatch","2010/2011",1,18,9,0,1
100,"Hranice","Plzen",28,24,"6.2.2011",350,"Adam Kondelka, David Kondelka","Jan Hegar","Bretislav Žoch","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0,14,11,2,0
101,"Frýdek-Místek","Brno",38,22,"6.2.2011",490,"Pavel Nesvadba, Vangelis Simu","Jirí Kekrt","Petr Mazur","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0,19,11,1,4
102,"Prerov","Trebon",34,30,"6.2.2011",261,"Václav Horácek, Jirí Novotný","Alois Jurík","Michal Kavka","Jan Pavlovský","Vladislav Jordák","RegularPhaseMatch","2010/2011",0,20,12,0,3
103,"Dukla","Koprivnice",34,24,"11.12.2010",120,"Dalibor Pavlát, Petr Pešek","Pavel Pauza","Milan Kotrc","Libor Hrabal","Jirí Gres","RegularPhaseMatch","2010/2011",0,18,12,1,4
104,"Brno","Jicín",24,24,"11.12.2010",178,"Radoslav Kavulic, Libor Skružný","Zdenek Missbach","Zdenek Zima","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0,15,11,6,6
105,"Zubrí","Lovosice",33,24,"11.12.2010",800,"Václav Horácek, Jirí Novotný","Jirí Mika","Michal Balhárek","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",1,18,13,4,3
106,"Karviná","Prerov",40,25,"12.12.2010",430,"Pavel Novotný, Jirí Vetrovský","Jozef Hanták","Martin Kostelník","Miroslav Frank","Richard Bucek","RegularPhaseMatch","2010/2011",0,20,19,3,5
107,"Hranice","Trebon",34,23,"12.12.2010",300,"Václav Horácek, Jirí Novotný","Jan Hegar","Bretislav Žoch","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",0,16,13,3,1
108,"Plzen","Frýdek-Místek",39,27,"29.1.2011",550,"Radoslav Kavulic, Libor Skružný","Vladimír Haber","Stanislav Raizl","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0,19,14,3,0
109,"Jicín","Plzen",22,20,"3.12.2010",600,"Pavel Nesvadba, Vangelis Simu","Aleš Babák","Vladimír Bohácek","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0,11,13,1,1
110,"Lovosice","Dukla",31,28,"4.12.2010",1010,"Radoslav Kavulic, Libor Skružný","Vojtech Srba","Pavel Haken","Pavel Pauza","Daniel Curda","RegularPhaseMatch","2010/2011",0,15,14,5,2
111,"Koprivnice","Brno",26,25,"4.12.2010",200,"Lubomír Kohout, Vladimír Vaník","Libor Hrabal","Ivo Vávra","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0,14,13,1,4
112,"Karviná","Zubrí",29,24,"5.12.2010",879,"Milan Hájek, Karel Macho","Jozef Hanták","Martin Kostelník","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",1,10,10,4,2
113,"Hranice","Prerov",31,24,"5.12.2010",320,"Petr Halada, Martin Zych","Jan Hegar","Bretislav Žoch","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0,16,12,1,3
114,"Frýdek-Místek","Trebon",37,24,"5.12.2010",315,"Adam Kondelka, David Kondelka","Jirí Kekrt","Petr Mazur","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",0,16,11,3,0
115,"Dukla","Karviná",32,28,"24.11.2010",280,"Jirí Opava, Pavel Válek","Pavel Pauza","Milan Kotrc","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",0,18,13,2,2
116,"Plzen","Koprivnice",32,25,"24.11.2010",610,"Petr Halada, Martin Zych","Vladimír Haber","Stanislav Raizl","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0,17,9,2,7
117,"Brno","Lovosice",23,38,"27.11.2010",320,"Lubomír Kohout, Vladimír Vaník","Zdenek Missbach","Zdenek Zima","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0,11,15,1,3
118,"Zubrí","Prerov",33,20,"27.11.2010",700,"Marek Becicka, Jirí Horák","Jirí Mika","Michal Balhárek","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0,19,12,1,1
119,"Hranice","Frýdek-Místek",31,26,"28.11.2010",300,"Pavel Novotný, Jirí Vetrovský","Jan Hegar","Bretislav Žoch","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0,18,9,0,0
120,"Trebon","Jicín",21,31,"28.11.2010",250,"Bedrich Frieser, Lukáš Frieser","Jan Pavlovský","Zdenek Kubík","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0,10,19,2,3
121,"Karviná","Brno",38,30,"28.10.2010",683,"Michal Hanák, Jan Kosmák","Jozef Hanták","Martin Kostelník","Zdenek Missbach","Josef Cikán","RegularPhaseMatch","2010/2011",0,22,18,1,3
122,"Lovosice","Plzen",33,22,"20.11.2010",753,"Pavel Nesvadba, Vangelis Simu","Vojtech Srba","Pavel Haken","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0,16,9,2,2
123,"Koprivnice","Trebon",29,31,"20.11.2010",300,"Marek Becicka, Jirí Horák","Libor Hrabal","Ivo Vávra","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",0,14,17,2,3
124,"Zubrí","Dukla",24,26,"21.11.2010",980,"Václav Kohout, Petr Novák","Jirí Mika","Michal Balhárek","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2010/2011",1,14,12,4,1
125,"Hranice","Jicín",32,17,"21.11.2010",350,"Lubomír Kohout, Vladimír Vaník","Jan Hegar","Bretislav Žoch","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0,17,10,3,3
